y1,y11,y20amonto,y29_2b,sexo,region,esc,estrato,oficio1
,,,,1,14,13.0,1410112,
,,,,2,14,12.0,1410112,
580000.0,,,,2,14,13.0,1410112,4.0
500000.0,,,,2,14,15.0,1410113,3.0
,,,,1,14,,1410113,
,,,,2,14,13.0,1410113,5.0
550000.0,,,,2,14,12.0,1410113,3.0
200000.0,,,,1,14,18.0,1410113,2.0
,,,,1,14,14.0,1410113,
,,,,2,14,12.0,1410113,
,,,345000.0,1,14,10.0,1410113,8.0
,,,,1,14,12.0,1410113,
,,,,1,14,17.0,1410113,8.0
2500000.0,,,,1,14,21.0,1410113,2.0
,,,,2,14,15.0,1410113,
1000000.0,,,,1,14,12.0,1410113,5.0
1000000.0,,,,2,14,17.0,1410113,3.0
,80000.0,,,1,14,16.0,1410113,
,,,,1,14,10.0,1410111,8.0
,,,,2,14,12.0,1410111,
,,,,1,14,15.0,1410111,
,,,,2,14,12.0,1410111,
,,,,1,14,10.0,1410111,8.0
-88.0,,,,1,14,17.0,1410111,2.0
,80000.0,,,2,14,12.0,1410111,
,,,180000.0,1,14,10.0,1410111,
,,,180000.0,1,14,4.0,1410111,
,,,,2,14,17.0,1410111,
,,,,2,14,8.0,1410111,9.0
,,,,2,14,,1410111,
,,,214296.0,2,14,,1410111,
,,,214000.0,1,14,6.0,1410111,
600000.0,,,,2,14,12.0,1410111,5.0
,,,,1,14,12.0,1410111,5.0
560000.0,,,,1,14,12.0,1410111,8.0
,,,,1,14,8.0,1410111,
,,,,2,14,14.0,1410112,5.0
,,,,1,14,13.0,1410112,1.0
,,,,2,14,12.0,1410112,5.0
,,,,1,14,,1410112,
,,,,2,14,,1410112,
500000.0,,,,2,14,12.0,1410112,9.0
,,,252000.0,1,14,6.0,1410112,5.0
,,,,2,14,7.0,1410112,
,,,210000.0,1,14,2.0,1410112,
,,,,2,14,12.0,1410112,
,,,,2,14,,1410112,
,,,,2,14,,1410112,
,,,223000.0,2,14,8.0,1410112,
,,,180000.0,1,14,9.0,1410112,
,,,200000.0,2,14,8.0,1420416,
500000.0,,,,2,14,12.0,1420416,5.0
,,,,2,14,,1420416,
,,,231000.0,2,14,3.0,1420416,
,,,,1,14,0.0,1420416,
460000.0,,,,1,14,12.0,1420416,5.0
,,,214296.0,2,14,0.0,1420416,
,30000.0,,,1,14,12.0,1420416,
,,,,2,14,12.0,1420416,5.0
,,,,1,14,10.0,1420416,
520000.0,,,,2,14,16.0,1420416,5.0
,,,,2,14,12.0,1420416,
,,,,2,14,8.0,1420416,5.0
,,,,2,14,10.0,1420416,
,,21243.0,,2,14,,1420416,
,,,,1,14,11.0,1420416,
,,21243.0,,2,14,,1420416,
700000.0,,,,2,14,16.0,1420416,2.0
430000.0,,,,1,14,12.0,1420416,5.0
,,,,2,14,15.0,1420416,5.0
,,,,2,14,16.0,1420416,2.0
,,,,2,14,,1420416,
240000.0,,,,2,14,12.0,1420416,9.0
,,,,2,14,15.0,1420416,
,,,,2,14,,1420416,
450000.0,,,,2,14,12.0,1420416,9.0
,,,,1,14,12.0,1420416,5.0
340000.0,,,,1,14,12.0,1420416,9.0
500000.0,,,,2,14,12.0,1410111,5.0
,,,214296.0,2,14,8.0,1410111,
,,,,2,14,13.0,1410111,
,,,400000.0,2,14,2.0,1410111,
,,,214296.0,1,14,2.0,1410111,
,,,200000.0,2,14,4.0,1410111,
500000.0,,,,2,14,13.0,1410111,4.0
,,,,2,14,14.0,1410111,
,,,,1,14,13.0,1410111,7.0
,,,214000.0,2,14,1.0,1410111,
,,,250000.0,1,14,12.0,1410111,
,,,,1,14,12.0,1410111,9.0
,,,214296.0,2,14,10.0,1420111,
,,,850000.0,1,14,17.0,1420111,
,,,,1,14,17.0,1420111,1.0
,127000.0,,,2,14,13.0,1420111,
,,,,2,14,17.0,1420111,2.0
450000.0,,,360000.0,1,14,11.0,1420111,3.0
1000000.0,,,,1,14,15.0,1420111,5.0
800000.0,,,,1,14,13.0,1410112,5.0
800000.0,,,,1,14,12.0,1410112,5.0
,,,,1,14,,1410112,
,,,,2,14,,1410112,
,,,214296.0,2,14,8.0,1410112,
1000000.0,,,,2,14,17.0,1410112,2.0
,,,,1,14,,1410112,
700000.0,,,,1,14,14.0,1410112,4.0
0.0,,,,2,14,12.0,1410112,3.0
,,,,2,14,15.0,1410112,
,,,,2,14,9.0,1410112,
,,,,2,14,16.0,1410112,
460000.0,,,,2,14,11.0,1410112,9.0
,,,,2,14,13.0,1410112,
,,21243.0,,2,14,10.0,1410112,
0.0,,,,1,14,13.0,1410112,5.0
600000.0,,,,1,14,12.0,1410112,8.0
360000.0,,,,2,14,10.0,1410112,9.0
70000.0,,,,2,14,14.0,1410112,5.0
,,,214296.0,2,14,6.0,1410112,
120000.0,,,,2,14,10.0,1410112,9.0
,,,,1,14,15.0,1420324,9.0
,,21243.0,,1,14,,1420324,
,,,,2,14,15.0,1420324,3.0
300000.0,,,,1,14,12.0,1420324,7.0
,,,,2,14,12.0,1420324,
,,,,2,14,,1420324,
,,,,1,14,,1420324,
,,,,1,14,12.0,1420324,7.0
,,,,1,14,15.0,1420324,8.0
1500000.0,,,,2,14,17.0,1420324,2.0
,,,,2,14,5.0,1420324,
500000.0,,,,1,14,3.0,1420324,5.0
350000.0,,,,1,14,14.0,1420324,2.0
500000.0,,,,2,14,12.0,1420324,3.0
,,,,2,14,12.0,1420324,
260000.0,,,,2,14,12.0,1420324,5.0
300000.0,,,,2,14,15.0,1420324,5.0
,,,,2,14,11.0,1420324,
,,,,2,14,,1420324,
,,,,1,14,17.0,1410112,
,,,,1,14,15.0,1410112,
,,,200000.0,2,14,19.0,1410112,2.0
,,,,1,14,19.0,1410112,1.0
,,,270000.0,2,14,15.0,1410112,
,,,,2,14,12.0,1410112,
,,,,1,14,17.0,1410112,9.0
,,,,1,14,16.0,1410112,2.0
,,,,2,14,6.0,1410112,
470000.0,,,,1,14,12.0,1410112,5.0
,,,,1,14,16.0,1410112,
,,,,2,14,13.0,1410112,9.0
,,,,2,14,,1410112,
,,,,2,14,,1410112,
,,,,2,14,,1410112,
980000.0,,,,2,14,12.0,1410112,5.0
250000.0,,,,1,14,15.0,1410112,9.0
550000.0,,,,2,14,17.0,1410112,4.0
-88.0,,,,1,14,17.0,1410112,1.0
-88.0,,,,2,14,15.0,1410112,5.0
1200000.0,,,,2,14,16.0,1410112,3.0
,,,,2,14,12.0,1410112,
525000.0,,,,1,14,12.0,1410112,7.0
600000.0,,,,2,14,12.0,1410112,5.0
,,,,2,14,0.0,1410111,
180000.0,,,,2,14,5.0,1410111,9.0
900000.0,,,,1,14,12.0,1410111,3.0
,,,,2,14,12.0,1410111,
300000.0,,,,1,14,13.0,1410111,9.0
,,,,1,14,13.0,1410111,
,,,250000.0,1,14,6.0,1410111,
,,,,2,14,12.0,1410111,
450000.0,,,,1,14,12.0,1410111,7.0
450000.0,,,,1,14,12.0,1410111,9.0
450000.0,,,,1,14,12.0,1410111,7.0
,,,400000.0,2,14,0.0,1410111,
500000.0,,,,1,14,15.0,1410111,4.0
,,,500000.0,1,14,2.0,1410111,
,,,,2,14,8.0,1410111,7.0
2500000.0,,,,1,14,17.0,1410112,2.0
570000.0,,,,2,14,14.0,1410112,3.0
,,,,2,14,16.0,1410112,
300000.0,,,,2,14,14.0,1410112,9.0
,,,,2,14,14.0,1410112,
,,,240000.0,1,14,9.0,1410112,
,,,214296.0,2,14,17.0,1410112,
,,,,2,14,12.0,1410112,
,,,,1,14,12.0,1410112,1.0
1400000.0,,,,2,14,16.0,1410112,2.0
200000.0,,,,1,14,15.0,1410112,9.0
,,,214596.0,2,14,12.0,1410112,
,,,,2,14,15.0,1410112,
,,,,2,14,,1410112,
,,,,1,14,,1410112,
,,,650000.0,2,14,16.0,1410112,
650000.0,,,,1,14,15.0,1410112,4.0
1200000.0,,,,2,14,18.0,1410112,2.0
,,,125000.0,2,14,14.0,1410112,
,,,,1,14,16.0,1410112,
,,,,2,14,16.0,1410112,
,,,214296.0,1,14,3.0,1410824,
,,,,2,14,7.0,1410824,
,,,,1,14,2.0,1410824,9.0
,,,,2,14,15.0,1410824,3.0
,,,,1,14,,1410824,
,,,,2,14,,1410824,
,,,,1,14,12.0,1410824,
500000.0,,,,1,14,12.0,1410824,7.0
,,,214296.0,2,14,6.0,1410824,
500000.0,,,,2,14,12.0,1410824,5.0
,,21243.0,,1,14,,1410824,
,,21243.0,,2,14,,1410824,
,,21243.0,,1,14,,1410824,
700000.0,,,,2,14,17.0,1410824,2.0
,,,214296.0,1,14,8.0,1410824,
,,,,1,14,12.0,1410824,9.0
300000.0,,,,2,14,11.0,1410824,9.0
,,21243.0,,2,14,,1410824,
,,21243.0,,2,14,,1410824,
570000.0,,,,1,14,7.0,1420214,6.0
,,,214296.0,2,14,7.0,1420214,
,,,,2,14,12.0,1420214,5.0
,,,200000.0,2,14,10.0,1420214,
,,,400000.0,2,14,10.0,1420214,
,,,300000.0,1,14,10.0,1420214,
-88.0,,,,1,14,12.0,1420214,5.0
,,,,2,14,11.0,1420214,8.0
,,,,2,14,15.0,1420214,
,,,,2,14,11.0,1420214,
625000.0,,,,1,14,17.0,1420214,2.0
720000.0,,,,2,14,17.0,1420214,3.0
,,,400000.0,1,14,12.0,1410111,
,,,,2,14,12.0,1410111,
,,,214296.0,2,14,6.0,1410111,
,,,300000.0,1,14,7.0,1410111,
,,,500000.0,2,14,10.0,1410111,
1500000.0,,,,1,14,17.0,1410111,2.0
600000.0,,,,1,14,12.0,1410111,3.0
,,,,2,14,17.0,1410112,2.0
,,,,1,14,,1410112,
630000.0,,,,2,14,12.0,1410112,5.0
,,,420000.0,1,14,10.0,1410112,
500000.0,,,,2,14,15.0,1410112,3.0
,,21243.0,,1,14,9.0,1410112,
,,,,2,14,16.0,1410112,
1500000.0,,,,1,14,17.0,1410112,1.0
,,,,1,14,,1410112,
,,,700000.0,1,14,18.0,1410112,
,,,,2,14,17.0,1410112,
,,,,1,14,0.0,1410112,
,,,,2,14,15.0,1410112,
500000.0,,,,1,14,8.0,1420214,7.0
160000.0,,,,2,14,15.0,1420214,9.0
160000.0,,,,2,14,8.0,1420214,9.0
,,,228000.0,2,14,1.0,1420214,
800000.0,,,,1,14,12.0,1420214,7.0
400000.0,,,,2,14,12.0,1420214,5.0
,,21243.0,,2,14,1.0,1420214,
,,21243.0,,1,14,,1420214,
1538000.0,,,,2,14,17.0,1420214,2.0
700000.0,,,,1,14,12.0,1420214,5.0
,,,,1,14,11.0,1420214,
,,,,2,14,,1420214,
540000.0,,,,2,14,15.0,1420214,3.0
,,,,1,14,8.0,1420214,7.0
160000.0,,,,2,14,13.0,1420214,5.0
,,,,1,14,11.0,1420214,
500000.0,,,,2,14,6.0,1420214,6.0
,,21243.0,,1,14,9.0,1420214,
,,21243.0,,1,14,,1420214,
400000.0,,,,2,14,17.0,1420214,4.0
,,,,1,14,0.0,1420214,
,,,,1,14,,1420214,
,,,,1,14,12.0,1420214,7.0
,,,214296.0,1,14,5.0,1410824,
,,,,2,14,5.0,1410824,
,,,,1,14,12.0,1410824,7.0
450000.0,,,,2,14,12.0,1410824,9.0
,,21243.0,,2,14,,1410824,
,,,,2,14,4.0,1410824,
,,,214296.0,1,14,1.0,1410824,
,,,214296.0,2,14,3.0,1410824,
,,,214296.0,1,14,4.0,1410824,
,,,,1,14,9.0,1410824,7.0
,,,,1,14,7.0,1410824,7.0
,,,,2,14,7.0,1410824,
,,,,2,14,8.0,1410824,9.0
,,,,1,14,5.0,1410824,7.0
,,21243.0,,1,14,,1410824,
,,,,2,14,7.0,1410824,
200000.0,,,,1,14,12.0,1410824,7.0
,,,,2,14,12.0,1410824,
,,,,1,14,,1410824,
,,,,1,14,,1410824,
600000.0,,,,1,14,12.0,1420117,0.0
480000.0,,,,2,14,11.0,1420117,3.0
,,,,1,14,16.0,1420117,
,,,,2,14,18.0,1420117,9.0
500000.0,,,276000.0,2,14,0.0,1420117,5.0
500000.0,,,,1,14,12.0,1420117,9.0
870000.0,,,,1,14,16.0,1420117,2.0
1000000.0,,,,2,14,21.0,1420117,2.0
,,,,1,14,,1420117,
,,,,2,14,,1420117,
,,,700000.0,2,14,16.0,1420117,
,,,,1,14,12.0,1420117,
,,,,1,14,12.0,1420117,
300000.0,,,,2,14,12.0,1420117,5.0
1800000.0,,,,1,14,18.0,1420117,2.0
1800000.0,,,,2,14,18.0,1420117,2.0
,,,,1,14,,1420117,
1300000.0,,,,2,14,17.0,1420117,2.0
1300000.0,,,,1,14,17.0,1420117,2.0
,,,,1,14,,1420117,
,,,,2,14,,1420117,
,,,900000.0,1,14,6.0,1420117,
,,,,2,14,5.0,1410824,
,,,,2,14,16.0,1410824,
,,,214296.0,1,14,3.0,1410824,
,,21243.0,,1,14,,1410824,
,,21243.0,,1,14,,1410824,
,,,,2,14,8.0,1410824,
500000.0,,,,1,14,3.0,1410824,9.0
,,,,2,14,15.0,1410824,
,,,250000.0,2,14,8.0,1410824,
,,,,1,14,0.0,1410824,9.0
,,,214296.0,2,14,0.0,1410824,
,,,82000.0,2,14,8.0,1410824,5.0
360000.0,,,,1,14,10.0,1410824,9.0
,,,,1,14,0.0,1410824,
,,,,2,14,13.0,1410824,
,,,,2,14,8.0,1410824,
,,,,1,14,9.0,1410824,
,,,,2,14,9.0,1410824,
,,,,1,14,,1410824,
,,,,2,14,,1410824,
,,,202559.0,2,14,6.0,1410824,
160000.0,,,,1,14,7.0,1410824,9.0
,,,,2,14,1.0,1410824,
375000.0,,,,1,14,6.0,1410824,8.0
,,,,2,14,8.0,1410824,
500000.0,,,,1,14,8.0,1410824,8.0
,,,,2,14,15.0,1410824,
,,,,2,14,,1410824,
50000.0,,,,2,14,12.0,1410824,9.0
,,,,1,14,12.0,1410414,5.0
,,,,2,14,17.0,1410414,5.0
700000.0,,,,2,14,15.0,1410414,3.0
700000.0,,,,2,14,15.0,1410414,3.0
,,,,1,14,,1410414,
,,,,2,14,0.0,1410414,9.0
500000.0,,,,1,14,,1410414,6.0
,,,,2,14,9.0,1410414,
1000000.0,,,,1,14,15.0,1410414,7.0
,,,,2,14,16.0,1410414,
,,,,2,14,,1410414,
,,,530000.0,2,14,4.0,1410414,
1000000.0,,,,2,14,17.0,1410414,2.0
880000.0,,,,2,14,15.0,1410414,3.0
702000.0,,,,1,14,12.0,1410414,9.0
,,,,1,14,,1410414,
,,,241296.0,1,14,12.0,1410414,
,,,241296.0,2,14,9.0,1410414,
500000.0,,,,1,14,11.0,1410414,7.0
1100000.0,,,,1,14,17.0,1410112,3.0
,,,,2,14,13.0,1410112,
,,,,2,14,,1410112,
,,,300000.0,2,14,15.0,1410112,
550000.0,,,,1,14,12.0,1410112,5.0
,,,,2,14,,1410112,
,,,,1,14,,1410112,
,,,,2,14,15.0,1410112,
1600000.0,,,,1,14,15.0,1410112,3.0
,,,,2,14,,1410112,
,,,,1,14,,1410112,
,,,,1,14,5.0,1410112,
,,,290000.0,1,14,11.0,1410112,
,,,210000.0,2,14,8.0,1410112,
550000.0,,,,2,14,12.0,1410112,8.0
,,,,1,14,12.0,1410112,
,,,400000.0,2,14,8.0,1410112,
,,,,2,14,4.0,1410112,
,,,,1,14,12.0,1410112,
,,,,1,14,12.0,1410112,5.0
400000.0,,,,2,14,12.0,1410112,9.0
1000000.0,,,,1,14,16.0,1410113,3.0
,,,,1,14,,1410113,
,,,,1,14,14.0,1410113,7.0
1000000.0,,,,2,14,17.0,1410113,2.0
,,,,1,14,16.0,1410113,
700000.0,,,,1,14,17.0,1410113,2.0
620000.0,,,,2,14,17.0,1410113,2.0
,,,,2,14,,1410113,
0.0,,,,1,14,14.0,1410113,3.0
,,,,2,14,10.0,1410113,
,,,,1,14,12.0,1410113,
,,,,2,14,14.0,1410113,
1400000.0,,,,2,14,16.0,1410113,2.0
,,,,1,14,,1410113,
,,,,1,14,,1410113,
2500000.0,,,,1,14,16.0,1410113,1.0
600000.0,,,,1,14,12.0,1410724,8.0
600000.0,,,,2,14,17.0,1410724,2.0
,,,,1,14,,1410724,
,,,,1,14,,1410724,
900000.0,,,,1,14,9.0,1410724,5.0
0.0,,,,1,14,12.0,1410724,8.0
146000.0,,,,2,14,3.0,1410724,9.0
,,,,1,14,10.0,1410724,
,,21243.0,,1,14,,1410724,
0.0,,,,2,14,12.0,1410724,9.0
,,,,1,14,8.0,1410724,
0.0,,21243.0,,1,14,10.0,1410724,9.0
,,,,2,14,11.0,1410724,
1100000.0,,,600000.0,1,14,8.0,1410724,1.0
240000.0,,,,2,14,15.0,1410724,9.0
,,21243.0,,1,14,10.0,1410724,
,,21243.0,,1,14,10.0,1410724,
,,,214000.0,2,14,12.0,1410724,
,,,214000.0,1,14,4.0,1410724,
2500000.0,,,,1,14,15.0,1410724,1.0
900000.0,,,,2,14,15.0,1410724,3.0
,,,,1,14,17.0,1410724,
,,,,1,14,14.0,1410724,
,,,,1,14,,1410724,
850000.0,,,,1,14,12.0,1410724,6.0
,,,214000.0,1,14,12.0,1410724,
,,,,2,14,3.0,1410724,
200000.0,,,,2,14,15.0,1410112,5.0
500000.0,,,,1,14,12.0,1410112,4.0
200000.0,,,,1,14,16.0,1410112,9.0
240000.0,,,,2,14,12.0,1410112,9.0
,,,,1,14,10.0,1410112,
,,,,2,14,,1410112,
,,,,1,14,,1410112,
,,,214296.0,2,14,14.0,1410112,
,,,214296.0,1,14,12.0,1410112,
,,,214296.0,2,14,6.0,1410112,
524000.0,,,,1,14,15.0,1410112,5.0
,524000.0,,214296.0,2,14,12.0,1410112,
,,,,2,14,16.0,1410112,
500000.0,,,,1,14,14.0,1410112,6.0
,,21243.0,,1,14,,1410112,
,,,,2,14,12.0,1410112,
,,21243.0,,2,14,,1410112,
,,21243.0,,2,14,,1410112,
,,21243.0,,2,14,,1410112,
,,,,2,14,12.0,1410112,8.0
800000.0,,,,2,14,17.0,1410112,3.0
1000000.0,,,,1,14,17.0,1410112,4.0
,,,,2,14,10.0,1410814,
,,,,1,14,15.0,1410814,7.0
,,21243.0,,1,14,,1410814,
0.0,,,,2,14,12.0,1410814,5.0
,,,,1,14,3.0,1410814,
520000.0,,,,2,14,12.0,1410814,9.0
470000.0,,,,1,14,12.0,1410814,9.0
500000.0,,,,2,14,12.0,1410814,5.0
,,,,1,14,12.0,1410814,7.0
,,,214296.0,2,14,3.0,1410814,
,,,480000.0,1,14,12.0,1410814,
,,,214296.0,2,14,4.0,1410814,
112500.0,,,,2,14,16.0,1410814,3.0
525000.0,,,,1,14,13.0,1410814,2.0
600000.0,,,,2,14,12.0,1410814,3.0
525000.0,,,,1,14,12.0,1410814,6.0
,,,,2,14,14.0,1410814,
500000.0,,,,1,14,12.0,1410814,7.0
,,21243.0,,1,14,,1410814,
,,21243.0,,1,14,,1410814,
,,21243.0,,1,14,,1410814,
,,,,2,14,12.0,1410814,
800000.0,,,,1,14,12.0,1410814,7.0
,,21243.0,,1,14,,1410814,
,,,,2,14,12.0,1410814,
180000.0,,,,2,14,13.0,1410113,5.0
,,,,2,14,15.0,1410113,
,,,214296.0,2,14,9.0,1410113,
,,,,2,14,12.0,1410113,5.0
,,,,1,14,,1410113,
,,,,1,14,,1410113,
,,,302000.0,2,14,5.0,1410111,
590000.0,,,100000.0,2,14,15.0,1410111,5.0
500000.0,,,,2,14,13.0,1410111,5.0
,,,,1,14,12.0,1410111,
,,,,2,14,11.0,1410111,
,,,,2,14,,1410111,
,,,200000.0,2,14,,1410111,
420000.0,,,,2,14,12.0,1410111,9.0
900000.0,,,,1,14,14.0,1410113,6.0
,,,,2,14,17.0,1410113,5.0
,,,214000.0,2,14,10.0,1410113,7.0
1700000.0,,,1520000.0,1,14,15.0,1410113,3.0
1800000.0,,,,2,14,17.0,1410113,2.0
,,,,2,14,17.0,1410113,
500000.0,,,,1,14,14.0,1410113,5.0
1400000.0,,,,2,14,19.0,1410113,2.0
,,,,1,14,,1410113,
,,,,1,14,16.0,1410113,
600000.0,,,,1,14,14.0,1410113,2.0
,,,400000.0,2,14,12.0,1410111,
,,,,2,14,15.0,1410111,7.0
650000.0,,,,1,14,13.0,1410111,7.0
,,,,1,14,12.0,1410111,
,,,,2,14,12.0,1410111,
,,,,1,14,12.0,1410111,7.0
,,,,1,14,12.0,1410111,9.0
550000.0,,,300000.0,2,14,11.0,1410111,4.0
470000.0,,,,1,14,4.0,1410111,7.0
550000.0,,,,2,14,12.0,1410111,5.0
500000.0,,,,2,14,12.0,1410111,5.0
500000.0,,,,1,14,12.0,1410111,5.0
,,,,2,14,12.0,1410111,
,,,,2,14,,1410111,
,,,,1,14,,1410111,
150000.0,,,,1,14,14.0,1410112,7.0
,,,,1,14,14.0,1410112,
1200000.0,,,,1,14,16.0,1410112,3.0
,,,,1,14,,1410112,
1400000.0,,,,2,14,16.0,1410112,2.0
550000.0,,,,1,14,16.0,1410112,9.0
660000.0,,,,2,14,20.0,1410112,2.0
680000.0,,,,1,14,17.0,1410112,5.0
900000.0,,,,2,14,16.0,1410814,2.0
,,,200000.0,2,14,8.0,1410814,
,,,,2,14,,1410814,
780000.0,,,199000.0,2,14,15.0,1410814,3.0
1200000.0,,,,2,14,15.0,1410814,3.0
,,,,2,14,12.0,1410814,
,,,,1,14,11.0,1410814,
,,21243.0,,2,14,,1410814,
,,,,2,14,,1410814,
540000.0,,,,2,14,15.0,1410814,3.0
550000.0,,,,1,14,9.0,1410814,9.0
,,21243.0,,2,14,,1410814,
,,,,1,14,12.0,1410814,8.0
675000.0,,,,2,14,17.0,1410814,2.0
,,,214296.0,2,14,3.0,1410814,
120000.0,,,100000.0,2,14,12.0,1410814,5.0
0.0,,,,1,14,15.0,1410814,4.0
,,,,2,14,17.0,1410814,2.0
,,,1110000.0,2,14,17.0,1410814,
2800000.0,,,,2,14,20.0,1410112,1.0
2800000.0,,,,1,14,24.0,1410112,2.0
,,,,1,14,11.0,1410112,
,250000.0,,,2,14,13.0,1410112,
,,,,2,14,17.0,1410112,
1200000.0,,,,2,14,19.0,1410112,2.0
,,,1640000.0,1,14,15.0,1410112,
-88.0,,,,1,14,17.0,1410112,2.0
0.0,,,,2,14,17.0,1410112,2.0
,,,300000.0,2,14,12.0,1410112,
414000.0,,,,2,14,3.0,1410112,9.0
,,,,2,14,15.0,1410112,
900000.0,,,,1,14,14.0,1410112,2.0
300000.0,,,,1,14,15.0,1420111,5.0
820000.0,,,,2,14,15.0,1420111,2.0
,,,415000.0,1,14,6.0,1420111,
,,,,2,14,17.0,1420111,3.0
,,,,2,14,15.0,1420111,
,,,,2,14,12.0,1420111,
,,,,2,14,13.0,1420111,
1000000.0,,,,2,14,17.0,1420111,2.0
480000.0,,,,2,14,13.0,1420111,5.0
,,,214296.0,1,14,4.0,1420111,
,,,,1,14,,1420111,
380000.0,,,,2,14,10.0,1420111,9.0
600000.0,,,,1,14,12.0,1420111,9.0
-88.0,,,,2,14,13.0,1420111,5.0
,,,,1,14,9.0,1420111,
,,,,2,14,,1420111,
,,,,1,14,,1420111,
657000.0,,,,2,14,17.0,1410614,2.0
,,,,1,14,13.0,1410614,2.0
,,,50000.0,2,14,12.0,1410614,
1500000.0,,,600000.0,2,14,15.0,1410614,2.0
,,,400000.0,2,14,2.0,1410614,
,,,,1,14,13.0,1410614,5.0
320000.0,,,,2,14,12.0,1410614,5.0
,,,,1,14,,1410614,
,,,,1,14,,1410614,
,,,,2,14,12.0,1410614,
,,,,1,14,12.0,1410614,
,,,,1,14,,1410614,
,,,360000.0,1,14,8.0,1410614,7.0
,,,,1,14,10.0,1410614,
,,,,2,14,,1410614,
450000.0,,,280000.0,2,14,8.0,1410614,9.0
,,,,1,14,12.0,1410614,7.0
420000.0,,,,2,14,15.0,1410614,5.0
,,,,1,14,3.0,1410614,
800000.0,,,,1,14,10.0,1410614,8.0
,,,,1,14,8.0,1410614,9.0
580000.0,,,,1,14,8.0,1410112,7.0
,,,,2,14,12.0,1410112,
,,,,2,14,12.0,1410112,
,,,,2,14,,1410112,
,,,,1,14,,1410112,
410000.0,,,,1,14,9.0,1410112,9.0
,,,,2,14,1.0,1410112,
,,,,1,14,,1410112,
506000.0,,,,2,14,8.0,1410112,9.0
790000.0,,,,1,14,12.0,1410112,5.0
,,,,2,14,12.0,1410112,
,,,,2,14,,1410112,
,,,,2,14,17.0,1410112,
,,,,2,14,13.0,1410112,
,,,,2,14,,1410112,
400000.0,,,,2,14,15.0,1410112,3.0
,,,,1,14,11.0,1410112,
-88.0,,,,1,14,6.0,1410112,6.0
,,,,2,14,12.0,1410112,
,,,,1,14,10.0,1410112,
,,,,2,14,12.0,1420111,
500000.0,,,,1,14,12.0,1420111,8.0
,,,,1,14,,1420111,
,,,,1,14,12.0,1420111,8.0
,,,,2,14,12.0,1420111,5.0
,,,,1,14,12.0,1420111,8.0
480000.0,,,193000.0,2,14,8.0,1420111,5.0
,,,,1,14,5.0,1420111,5.0
500000.0,,,,2,14,12.0,1420111,9.0
,,,,1,14,13.0,1420111,
,,,,1,14,8.0,1420111,8.0
,,,,1,14,9.0,1420111,
60000.0,,,,2,14,12.0,1420111,9.0
,,,,1,14,12.0,1420111,
,,,,1,14,,1420111,
,,,,2,14,12.0,1420111,1.0
,,,,1,14,6.0,1420111,5.0
400000.0,,,,2,14,12.0,1420111,5.0
,,,,2,14,,1420111,
,,,,1,14,1.0,1410214,9.0
500000.0,,,,1,14,10.0,1410214,6.0
,,21243.0,,1,14,,1410214,
,,,,2,14,10.0,1410214,
100000.0,,,200000.0,2,14,4.0,1410214,9.0
,,,,2,14,12.0,1410214,1.0
600000.0,,,,1,14,10.0,1410214,8.0
600000.0,,,,2,14,15.0,1410214,3.0
,,,,2,14,13.0,1410214,
,,,,1,14,10.0,1410214,7.0
500000.0,,,,1,14,8.0,1410214,9.0
,,,,2,14,,1410214,
700000.0,,,,1,14,9.0,1410214,6.0
,,,,2,14,12.0,1410214,
,,,,1,14,13.0,1410214,
,,21243.0,,1,14,10.0,1410214,
,,21243.0,,2,14,,1410214,
,,,,2,14,10.0,1420111,
500000.0,,,,1,14,8.0,1420111,8.0
,,21243.0,,2,14,,1420111,
,,,,1,14,14.0,1420111,8.0
400000.0,,,,2,14,12.0,1420111,9.0
,,21243.0,,2,14,,1420111,
,,,,1,14,,1420111,
500000.0,,,,1,14,12.0,1420111,9.0
550000.0,,,,1,14,12.0,1420111,9.0
400000.0,,,,2,14,12.0,1420111,5.0
260000.0,,,,2,14,12.0,1420111,9.0
,,,,2,14,12.0,1420111,
,,21243.0,,2,14,,1420111,
480000.0,,,,1,14,13.0,1420111,8.0
,,,,2,14,0.0,1420111,
,,,,1,14,2.0,1420111,
,,,,2,14,5.0,1420111,9.0
,,,,2,14,9.0,1420424,5.0
,,,,1,14,11.0,1420424,
,,,,2,14,11.0,1420424,
,,,,2,14,,1420424,
,,,420000.0,1,14,0.0,1420424,
,,,420000.0,2,14,0.0,1420424,
300000.0,,,,2,14,15.0,1420424,3.0
500000.0,,,,1,14,12.0,1420424,5.0
,,,,1,14,15.0,1420424,
,,,,1,14,,1420424,
,,,,2,14,13.0,1420424,
,,,,2,14,8.0,1420424,
,,,,1,14,6.0,1420424,
495000.0,,,,2,14,12.0,1420424,9.0
2000000.0,,,,1,14,17.0,1410127,2.0
1000000.0,,,,2,14,15.0,1410127,3.0
,,,,1,14,17.0,1410127,
1100000.0,,,,1,14,12.0,1410127,5.0
800000.0,,,,2,14,17.0,1410127,5.0
,,,,2,14,,1410127,
,,,,1,14,,1410127,
,,,,1,14,12.0,1410127,7.0
,,,,2,14,12.0,1410127,
700000.0,,,,1,14,15.0,1410127,8.0
,,,,2,14,17.0,1410127,
500000.0,,,,1,14,16.0,1410127,4.0
,,21243.0,,1,14,11.0,1410127,
,,21243.0,,2,14,9.0,1410127,
