folio,id_persona,region,comuna,comuna_nombre,pobreza_multi_2015,hh_d_hacina_2015
359850601,1,14,14201,La Unión,0.0,0.0
359850701,1,14,14201,La Unión,0.0,0.0
359850801,1,14,14201,La Unión,0.0,0.0
359860101,1,14,14104,Los Lagos,,0.0
359860301,1,14,14104,Los Lagos,0.0,0.0
359860401,1,14,14104,Los Lagos,0.0,0.0
359860501,1,14,14104,Los Lagos,0.0,0.0
359860601,1,14,14104,Los Lagos,0.0,0.0
361170101,1,14,14101,Valdivia,0.0,0.0
361170201,1,14,14101,Valdivia,0.0,0.0
361170401,1,14,14101,Valdivia,0.0,0.0
361170501,1,14,14101,Valdivia,0.0,0.0
361170601,1,14,14101,Valdivia,0.0,0.0
361170801,1,14,14101,Valdivia,0.0,0.0
362690101,1,14,14101,Valdivia,0.0,0.0
362690201,1,14,14101,Valdivia,0.0,0.0
362690301,1,14,14101,Valdivia,0.0,0.0
362690302,1,14,14101,Valdivia,0.0,0.0
362690303,1,14,14101,Valdivia,0.0,0.0
362690501,1,14,14101,Valdivia,0.0,0.0
362690601,1,14,14101,Valdivia,0.0,0.0
362690701,1,14,14101,Valdivia,0.0,0.0
362690801,1,14,14101,Valdivia,0.0,0.0
363500501,1,14,14108,Panguipulli,0.0,0.0
363500601,1,14,14108,Panguipulli,0.0,0.0
363580101,1,14,14101,Valdivia,1.0,0.0
363580201,1,14,14101,Valdivia,0.0,0.0
363580301,1,14,14101,Valdivia,0.0,0.0
363580401,1,14,14101,Valdivia,0.0,0.0
363580501,1,14,14101,Valdivia,0.0,0.0
363580601,1,14,14101,Valdivia,0.0,0.0
363580701,1,14,14101,Valdivia,0.0,0.0
363580801,1,14,14101,Valdivia,1.0,1.0
363760101,1,14,14106,Mariquina,0.0,0.0
363760401,1,14,14106,Mariquina,0.0,0.0
363760501,1,14,14106,Mariquina,0.0,0.0
363760601,1,14,14106,Mariquina,0.0,0.0
363760701,1,14,14106,Mariquina,0.0,0.0
363760801,1,14,14106,Mariquina,0.0,0.0
363761001,1,14,14106,Mariquina,0.0,0.0
363820201,1,14,14201,La Unión,0.0,0.0
363820301,1,14,14201,La Unión,0.0,0.0
363830201,1,14,14103,Lanco,0.0,0.0
363830301,1,14,14103,Lanco,0.0,0.0
363830501,1,14,14103,Lanco,0.0,0.0
363830701,1,14,14103,Lanco,0.0,0.0
363830801,1,14,14103,Lanco,,0.0
364060101,1,14,14108,Panguipulli,0.0,0.0
364060201,1,14,14108,Panguipulli,0.0,0.0
364060301,1,14,14108,Panguipulli,0.0,0.0
364060401,1,14,14108,Panguipulli,0.0,0.0
364060501,1,14,14108,Panguipulli,0.0,0.0
364060601,1,14,14108,Panguipulli,0.0,0.0
364060801,1,14,14108,Panguipulli,0.0,0.0
364850101,1,14,14106,Mariquina,0.0,0.0
364850201,1,14,14106,Mariquina,1.0,0.0
364850301,1,14,14106,Mariquina,0.0,0.0
364850401,1,14,14106,Mariquina,0.0,0.0
364850501,1,14,14106,Mariquina,0.0,0.0
364850601,1,14,14106,Mariquina,0.0,0.0
364850701,1,14,14106,Mariquina,1.0,0.0
364850801,1,14,14106,Mariquina,0.0,0.0
365410101,1,14,14101,Valdivia,0.0,0.0
365410301,1,14,14101,Valdivia,0.0,0.0
365410601,1,14,14101,Valdivia,0.0,0.0
365410701,1,14,14101,Valdivia,0.0,0.0
368670101,1,14,14101,Valdivia,0.0,0.0
368670401,1,14,14101,Valdivia,0.0,0.0
368670501,1,14,14101,Valdivia,0.0,0.0
368670601,1,14,14101,Valdivia,0.0,0.0
368670701,1,14,14101,Valdivia,0.0,0.0
368770101,1,14,14101,Valdivia,0.0,0.0
368770201,1,14,14101,Valdivia,1.0,0.0
368770301,1,14,14101,Valdivia,0.0,0.0
368770401,1,14,14101,Valdivia,0.0,0.0
368770501,1,14,14101,Valdivia,0.0,0.0
368770601,1,14,14101,Valdivia,0.0,0.0
368770701,1,14,14101,Valdivia,0.0,0.0
368770901,1,14,14101,Valdivia,0.0,0.0
368771001,1,14,14101,Valdivia,0.0,0.0
368840101,1,14,14204,Río Bueno,0.0,0.0
368840201,1,14,14204,Río Bueno,0.0,0.0
368840401,1,14,14204,Río Bueno,0.0,0.0
368840501,1,14,14204,Río Bueno,0.0,0.0
368840601,1,14,14204,Río Bueno,0.0,0.0
368840801,1,14,14204,Río Bueno,0.0,1.0
370150401,1,14,14102,Corral,0.0,0.0
370150701,1,14,14102,Corral,1.0,0.0
370150801,1,14,14102,Corral,0.0,0.0
370150901,1,14,14102,Corral,0.0,0.0
370940101,1,14,14201,La Unión,0.0,0.0
370940301,1,14,14201,La Unión,0.0,0.0
370940401,1,14,14201,La Unión,0.0,0.0
370940501,3,14,14201,La Unión,0.0,1.0
370940701,1,14,14201,La Unión,0.0,0.0
370940801,1,14,14201,La Unión,0.0,0.0
371190101,1,14,14101,Valdivia,0.0,0.0
371190201,1,14,14101,Valdivia,0.0,0.0
371190301,1,14,14101,Valdivia,0.0,1.0
371190401,1,14,14101,Valdivia,1.0,0.0
371190501,1,14,14101,Valdivia,1.0,0.0
371190601,1,14,14101,Valdivia,1.0,1.0
371410201,1,14,14102,Corral,1.0,0.0
371410401,1,14,14102,Corral,0.0,0.0
371410501,1,14,14102,Corral,0.0,0.0
371410601,1,14,14102,Corral,0.0,0.0
371410701,1,14,14102,Corral,1.0,0.0
371410801,1,14,14102,Corral,1.0,0.0
371480101,1,14,14204,Río Bueno,0.0,0.0
371480201,1,14,14204,Río Bueno,0.0,0.0
371480301,1,14,14204,Río Bueno,0.0,0.0
371480401,1,14,14204,Río Bueno,0.0,0.0
371480501,1,14,14204,Río Bueno,0.0,0.0
371480601,1,14,14204,Río Bueno,0.0,0.0
371480701,1,14,14204,Río Bueno,0.0,0.0
371480801,1,14,14204,Río Bueno,0.0,0.0
371480901,1,14,14204,Río Bueno,1.0,0.0
371481001,1,14,14204,Río Bueno,0.0,0.0
372040701,1,14,14101,Valdivia,0.0,0.0
372040801,1,14,14101,Valdivia,0.0,0.0
372150101,1,14,14201,La Unión,0.0,0.0
372150201,1,14,14201,La Unión,0.0,0.0
372150301,1,14,14201,La Unión,0.0,0.0
372150401,1,14,14201,La Unión,0.0,0.0
372150501,1,14,14201,La Unión,0.0,0.0
372150601,1,14,14201,La Unión,0.0,0.0
372150701,1,14,14201,La Unión,1.0,1.0
372150801,1,14,14201,La Unión,0.0,0.0
372940301,1,14,14101,Valdivia,0.0,0.0
372940401,1,14,14101,Valdivia,0.0,0.0
372940501,1,14,14101,Valdivia,0.0,0.0
372940601,1,14,14101,Valdivia,0.0,0.0
372940801,1,14,14101,Valdivia,0.0,0.0
373150301,1,14,14202,Futrono,0.0,0.0
373150601,1,14,14202,Futrono,0.0,0.0
373150701,1,14,14202,Futrono,0.0,0.0
373150801,1,14,14202,Futrono,0.0,0.0
373150901,1,14,14202,Futrono,0.0,0.0
373250101,1,14,14101,Valdivia,0.0,0.0
373250301,1,14,14101,Valdivia,0.0,0.0
373250501,1,14,14101,Valdivia,0.0,0.0
373250601,1,14,14101,Valdivia,0.0,0.0
373250701,1,14,14101,Valdivia,0.0,0.0
373250801,1,14,14101,Valdivia,0.0,0.0
373320301,1,14,14203,Lago Ranco,1.0,0.0
373320401,1,14,14203,Lago Ranco,0.0,0.0
373320501,1,14,14203,Lago Ranco,1.0,0.0
373320701,1,14,14203,Lago Ranco,1.0,0.0
373320801,1,14,14203,Lago Ranco,1.0,0.0
373320901,1,14,14203,Lago Ranco,1.0,0.0
373321001,1,14,14203,Lago Ranco,,1.0
373510101,1,14,14202,Futrono,0.0,0.0
373510201,1,14,14202,Futrono,0.0,1.0
373510301,1,14,14202,Futrono,0.0,0.0
373510401,1,14,14202,Futrono,0.0,0.0
373510501,1,14,14202,Futrono,1.0,0.0
373510601,1,14,14202,Futrono,0.0,0.0
373510801,1,14,14202,Futrono,1.0,0.0
374310101,1,14,14204,Río Bueno,0.0,0.0
374310201,1,14,14204,Río Bueno,1.0,0.0
374310301,1,14,14204,Río Bueno,0.0,0.0
374310401,1,14,14204,Río Bueno,0.0,0.0
374310501,1,14,14204,Río Bueno,0.0,0.0
374310601,1,14,14204,Río Bueno,1.0,1.0
374310701,1,14,14204,Río Bueno,0.0,0.0
374310801,1,14,14204,Río Bueno,0.0,0.0
374530201,1,14,14101,Valdivia,0.0,0.0
374530701,1,14,14101,Valdivia,0.0,0.0
374530801,1,14,14101,Valdivia,0.0,0.0
375850101,1,14,14107,Paillaco,0.0,0.0
375850201,1,14,14107,Paillaco,0.0,0.0
375850301,1,14,14107,Paillaco,0.0,0.0
375850401,1,14,14107,Paillaco,0.0,0.0
375850501,1,14,14107,Paillaco,0.0,0.0
375850601,1,14,14107,Paillaco,0.0,0.0
375850701,1,14,14107,Paillaco,0.0,0.0
375850901,1,14,14107,Paillaco,0.0,0.0
375851001,1,14,14107,Paillaco,0.0,0.0
376260101,1,14,14101,Valdivia,0.0,0.0
376260201,1,14,14101,Valdivia,0.0,0.0
376260301,1,14,14101,Valdivia,0.0,0.0
376260501,1,14,14101,Valdivia,0.0,0.0
376260601,1,14,14101,Valdivia,0.0,0.0
376260701,1,14,14101,Valdivia,0.0,0.0
376260801,1,14,14101,Valdivia,0.0,0.0
377680201,1,14,14101,Valdivia,0.0,0.0
377680301,1,14,14101,Valdivia,1.0,0.0
377680501,1,14,14101,Valdivia,0.0,0.0
377680601,1,14,14101,Valdivia,0.0,0.0
377680701,1,14,14101,Valdivia,0.0,0.0
377790101,1,14,14203,Lago Ranco,0.0,0.0
377790401,1,14,14203,Lago Ranco,0.0,0.0
377790501,1,14,14203,Lago Ranco,0.0,0.0
377790601,1,14,14203,Lago Ranco,0.0,0.0
377790701,1,14,14203,Lago Ranco,0.0,0.0
377790801,1,14,14203,Lago Ranco,1.0,0.0
379710101,1,14,14201,La Unión,0.0,1.0
379710201,1,14,14201,La Unión,0.0,0.0
379710401,1,14,14201,La Unión,0.0,0.0
379710501,1,14,14201,La Unión,0.0,0.0
379710601,1,14,14201,La Unión,0.0,0.0
379710701,1,14,14201,La Unión,0.0,0.0
379710801,1,14,14201,La Unión,,0.0
381370201,1,14,14101,Valdivia,0.0,0.0
381370301,1,14,14101,Valdivia,0.0,0.0
381370401,1,14,14101,Valdivia,0.0,0.0
381370501,1,14,14101,Valdivia,0.0,0.0
381370701,1,14,14101,Valdivia,0.0,0.0
382620101,1,14,14101,Valdivia,0.0,0.0
382620201,1,14,14101,Valdivia,0.0,0.0
382620301,1,14,14101,Valdivia,0.0,0.0
382620401,1,14,14101,Valdivia,0.0,0.0
382620501,1,14,14101,Valdivia,0.0,0.0
382620601,1,14,14101,Valdivia,0.0,0.0
382850101,1,14,14108,Panguipulli,0.0,0.0
382850201,1,14,14108,Panguipulli,0.0,0.0
382850301,1,14,14108,Panguipulli,0.0,0.0
382850401,1,14,14108,Panguipulli,0.0,0.0
382850501,1,14,14108,Panguipulli,0.0,0.0
382850601,1,14,14108,Panguipulli,0.0,0.0
382850701,1,14,14108,Panguipulli,0.0,0.0
382850801,1,14,14108,Panguipulli,0.0,0.0
382850901,1,14,14108,Panguipulli,0.0,0.0
382851001,1,14,14108,Panguipulli,0.0,0.0
383720101,1,14,14201,La Unión,1.0,0.0
383720301,1,14,14201,La Unión,0.0,0.0
383720401,1,14,14201,La Unión,0.0,0.0
383720501,1,14,14201,La Unión,0.0,0.0
383720601,1,14,14201,La Unión,0.0,0.0
383720701,1,14,14201,La Unión,0.0,0.0
383720801,1,14,14201,La Unión,0.0,0.0
383720901,1,14,14201,La Unión,0.0,0.0
383721001,1,14,14201,La Unión,1.0,0.0
384850201,1,14,14101,Valdivia,0.0,0.0
384850301,1,14,14101,Valdivia,0.0,0.0
384850401,1,14,14101,Valdivia,0.0,1.0
384850601,1,14,14101,Valdivia,1.0,0.0
384850801,1,14,14101,Valdivia,0.0,0.0
385160401,1,14,14101,Valdivia,0.0,0.0
385160501,1,14,14101,Valdivia,0.0,0.0
385160601,1,14,14101,Valdivia,0.0,0.0
385160801,1,14,14101,Valdivia,0.0,0.0
385420101,1,14,14101,Valdivia,0.0,0.0
385420401,1,14,14101,Valdivia,0.0,0.0
385420501,1,14,14101,Valdivia,0.0,0.0
385420601,1,14,14101,Valdivia,0.0,0.0
385420701,1,14,14101,Valdivia,0.0,0.0
385420801,1,14,14101,Valdivia,1.0,0.0
385980201,1,14,14101,Valdivia,0.0,0.0
385980401,1,14,14101,Valdivia,0.0,0.0
385980501,1,14,14101,Valdivia,0.0,0.0
385980601,1,14,14101,Valdivia,0.0,0.0
385980701,1,14,14101,Valdivia,0.0,0.0
385980801,1,14,14101,Valdivia,0.0,0.0
386540101,1,14,14107,Paillaco,0.0,0.0
386540301,1,14,14107,Paillaco,0.0,0.0
386540401,1,14,14107,Paillaco,0.0,0.0
386540601,1,14,14107,Paillaco,0.0,0.0
386540701,1,14,14107,Paillaco,0.0,0.0
386540801,1,14,14107,Paillaco,0.0,0.0
387510201,1,14,14101,Valdivia,0.0,0.0
387510301,1,14,14101,Valdivia,0.0,0.0
387510401,1,14,14101,Valdivia,0.0,0.0
387510501,1,14,14101,Valdivia,0.0,0.0
387510601,1,14,14101,Valdivia,0.0,0.0
387510701,1,14,14101,Valdivia,0.0,0.0
387510801,1,14,14101,Valdivia,0.0,0.0
388270101,1,14,14101,Valdivia,0.0,0.0
388270201,1,14,14101,Valdivia,0.0,0.0
388270401,1,14,14101,Valdivia,0.0,0.0
388270501,1,14,14101,Valdivia,0.0,0.0
388270601,1,14,14101,Valdivia,0.0,0.0
388270701,1,14,14101,Valdivia,0.0,0.0
389330101,1,14,14101,Valdivia,0.0,0.0
389330301,1,14,14101,Valdivia,0.0,0.0
389330401,1,14,14101,Valdivia,0.0,0.0
389330501,1,14,14101,Valdivia,0.0,0.0
389330601,1,14,14101,Valdivia,0.0,0.0
389330701,1,14,14101,Valdivia,0.0,0.0
389330801,1,14,14101,Valdivia,0.0,0.0
392610101,1,14,14204,Río Bueno,0.0,0.0
392610201,1,14,14204,Río Bueno,0.0,0.0
392610301,1,14,14204,Río Bueno,0.0,0.0
392610501,1,14,14204,Río Bueno,0.0,0.0
392610601,1,14,14204,Río Bueno,0.0,0.0
392610701,1,14,14204,Río Bueno,0.0,0.0
392610901,1,14,14204,Río Bueno,0.0,0.0
392611001,1,14,14204,Río Bueno,0.0,1.0
392700201,1,14,14101,Valdivia,0.0,0.0
392700401,1,14,14101,Valdivia,0.0,0.0
392700501,1,14,14101,Valdivia,0.0,0.0
392700601,1,14,14101,Valdivia,0.0,0.0
392700701,1,14,14101,Valdivia,0.0,0.0
392700801,1,14,14101,Valdivia,0.0,0.0
392940101,1,14,14101,Valdivia,0.0,0.0
392940201,1,14,14101,Valdivia,0.0,0.0
392940301,1,14,14101,Valdivia,0.0,0.0
392940401,1,14,14101,Valdivia,0.0,0.0
392940701,1,14,14101,Valdivia,1.0,0.0
392940801,1,14,14101,Valdivia,0.0,0.0
392990401,1,14,14108,Panguipulli,0.0,0.0
392990601,1,14,14108,Panguipulli,0.0,0.0
392990801,1,14,14108,Panguipulli,0.0,0.0
394370201,1,14,14104,Los Lagos,0.0,0.0
394370301,2,14,14104,Los Lagos,0.0,0.0
394370401,1,14,14104,Los Lagos,0.0,0.0
394370501,1,14,14104,Los Lagos,0.0,0.0
394370601,1,14,14104,Los Lagos,0.0,0.0
394370701,1,14,14104,Los Lagos,0.0,0.0
394370801,1,14,14104,Los Lagos,0.0,0.0
395250401,1,14,14101,Valdivia,0.0,0.0
395250501,1,14,14101,Valdivia,0.0,0.0
396540101,1,14,14101,Valdivia,0.0,0.0
396540201,1,14,14101,Valdivia,0.0,0.0
396540301,1,14,14101,Valdivia,0.0,0.0
396540401,1,14,14101,Valdivia,0.0,0.0
396540501,1,14,14101,Valdivia,0.0,0.0
396540601,1,14,14101,Valdivia,0.0,0.0
396540701,1,14,14101,Valdivia,0.0,0.0
396540702,1,14,14101,Valdivia,0.0,0.0
396540801,1,14,14101,Valdivia,0.0,0.0
396620101,1,14,14102,Corral,0.0,0.0
396620201,1,14,14102,Corral,0.0,0.0
396620301,1,14,14102,Corral,0.0,0.0
396620401,1,14,14102,Corral,0.0,0.0
396620501,1,14,14102,Corral,0.0,0.0
397820101,1,14,14103,Lanco,0.0,0.0
397820201,1,14,14103,Lanco,0.0,0.0
397820401,1,14,14103,Lanco,0.0,0.0
397820501,1,14,14103,Lanco,0.0,0.0
397820601,1,14,14103,Lanco,0.0,0.0
397820801,1,14,14103,Lanco,0.0,0.0
397820901,1,14,14103,Lanco,0.0,0.0
397821001,1,14,14103,Lanco,0.0,0.0
398210101,1,14,14202,Futrono,1.0,0.0
398210401,1,14,14202,Futrono,1.0,0.0
398210601,1,14,14202,Futrono,0.0,0.0
398210701,1,14,14202,Futrono,1.0,0.0
398210901,1,14,14202,Futrono,1.0,0.0
398211001,1,14,14202,Futrono,0.0,0.0
398280201,1,14,14101,Valdivia,0.0,0.0
398280301,1,14,14101,Valdivia,0.0,0.0
398280401,1,14,14101,Valdivia,0.0,0.0
398280601,1,14,14101,Valdivia,0.0,0.0
398280701,1,14,14101,Valdivia,0.0,0.0
398280801,1,14,14101,Valdivia,0.0,0.0
398530201,1,14,14201,La Unión,0.0,0.0
398530301,1,14,14201,La Unión,0.0,0.0
398530401,1,14,14201,La Unión,0.0,0.0
398530501,1,14,14201,La Unión,0.0,0.0
398530601,1,14,14201,La Unión,0.0,0.0
398530701,1,14,14201,La Unión,0.0,0.0
398530801,1,14,14201,La Unión,0.0,0.0
400890301,1,14,14102,Corral,0.0,0.0
400890401,1,14,14102,Corral,0.0,0.0
400890501,1,14,14102,Corral,0.0,0.0
400890601,1,14,14102,Corral,,0.0
400890701,1,14,14102,Corral,0.0,0.0
400890801,1,14,14102,Corral,1.0,0.0
400890901,1,14,14102,Corral,0.0,0.0
400891001,1,14,14102,Corral,1.0,0.0
400930301,1,14,14101,Valdivia,0.0,0.0
400930701,1,14,14101,Valdivia,0.0,0.0
400930801,1,14,14101,Valdivia,0.0,0.0
401810101,1,14,14101,Valdivia,0.0,0.0
401810201,1,14,14101,Valdivia,0.0,0.0
401810601,1,14,14101,Valdivia,1.0,0.0
403430301,1,14,14106,Mariquina,0.0,0.0
403430901,1,14,14106,Mariquina,0.0,0.0
403431001,1,14,14106,Mariquina,0.0,0.0
404490101,1,14,14101,Valdivia,0.0,0.0
404490301,1,14,14101,Valdivia,0.0,0.0
404490302,1,14,14101,Valdivia,0.0,0.0
404490401,1,14,14101,Valdivia,0.0,0.0
404490501,1,14,14101,Valdivia,0.0,0.0
404490601,1,14,14101,Valdivia,0.0,0.0
404490602,1,14,14101,Valdivia,0.0,0.0
404490801,1,14,14101,Valdivia,1.0,1.0
404510101,1,14,14201,La Unión,0.0,0.0
404510201,1,14,14201,La Unión,0.0,0.0
404510301,1,14,14201,La Unión,0.0,0.0
404510401,1,14,14201,La Unión,0.0,0.0
404510501,1,14,14201,La Unión,0.0,0.0
404510601,1,14,14201,La Unión,1.0,0.0
404510801,1,14,14201,La Unión,0.0,0.0
405590101,1,14,14103,Lanco,0.0,0.0
405590201,1,14,14103,Lanco,0.0,0.0
405590301,1,14,14103,Lanco,0.0,0.0
405590501,1,14,14103,Lanco,0.0,0.0
405590601,1,14,14103,Lanco,0.0,0.0
405590701,1,14,14103,Lanco,0.0,0.0
405590801,1,14,14103,Lanco,0.0,0.0
405590901,1,14,14103,Lanco,1.0,0.0
405591001,1,14,14103,Lanco,0.0,0.0
406610301,1,14,14103,Lanco,0.0,0.0
406610401,1,14,14103,Lanco,0.0,0.0
406610501,1,14,14103,Lanco,0.0,0.0
406610601,1,14,14103,Lanco,0.0,0.0
406610701,1,14,14103,Lanco,0.0,0.0
406610801,1,14,14103,Lanco,0.0,0.0
407370101,1,14,14101,Valdivia,0.0,0.0
407370201,1,14,14101,Valdivia,0.0,0.0
407370501,1,14,14101,Valdivia,0.0,0.0
407370701,1,14,14101,Valdivia,0.0,0.0
408000101,1,14,14101,Valdivia,0.0,0.0
408000201,1,14,14101,Valdivia,0.0,0.0
408000301,1,14,14101,Valdivia,0.0,0.0
408000401,1,14,14101,Valdivia,1.0,0.0
408000501,1,14,14101,Valdivia,0.0,0.0
408000601,1,14,14101,Valdivia,0.0,0.0
408000701,1,14,14101,Valdivia,0.0,0.0
408000801,1,14,14101,Valdivia,0.0,0.0
408870301,1,14,14101,Valdivia,0.0,0.0
408870401,1,14,14101,Valdivia,0.0,0.0
408870501,1,14,14101,Valdivia,0.0,0.0
408870601,1,14,14101,Valdivia,0.0,0.0
408870801,1,14,14101,Valdivia,0.0,0.0
409650101,1,14,14101,Valdivia,0.0,0.0
409650201,1,14,14101,Valdivia,0.0,0.0
409650501,1,14,14101,Valdivia,1.0,0.0
409650601,1,14,14101,Valdivia,0.0,0.0
409770101,1,14,14105,Máfil,0.0,0.0
409770301,1,14,14105,Máfil,1.0,0.0
409770501,1,14,14105,Máfil,0.0,0.0
409770601,1,14,14105,Máfil,0.0,0.0
409770801,1,14,14105,Máfil,0.0,0.0
409770901,1,14,14105,Máfil,,0.0
409771001,1,14,14105,Máfil,0.0,0.0
409810101,1,14,14101,Valdivia,0.0,0.0
409810201,1,14,14101,Valdivia,0.0,0.0
409810301,1,14,14101,Valdivia,0.0,0.0
409810401,1,14,14101,Valdivia,0.0,0.0
409810501,1,14,14101,Valdivia,0.0,0.0
409810701,1,14,14101,Valdivia,0.0,0.0
409810801,1,14,14101,Valdivia,1.0,0.0
409811001,1,14,14101,Valdivia,0.0,0.0
411230401,1,14,14105,Máfil,0.0,0.0
411230501,1,14,14105,Máfil,0.0,0.0
411230601,1,14,14105,Máfil,0.0,0.0
411230701,1,14,14105,Máfil,1.0,1.0
411230801,1,14,14105,Máfil,0.0,0.0
411450101,1,14,14101,Valdivia,0.0,0.0
411450301,1,14,14101,Valdivia,0.0,0.0
411450401,1,14,14101,Valdivia,0.0,0.0
413040201,1,14,14203,Lago Ranco,0.0,0.0
413041001,1,14,14203,Lago Ranco,,1.0
413820201,1,14,14101,Valdivia,0.0,0.0
413820401,1,14,14101,Valdivia,1.0,0.0
413820601,1,14,14101,Valdivia,0.0,0.0
413820701,1,14,14101,Valdivia,0.0,0.0
414030101,1,14,14101,Valdivia,0.0,0.0
414030201,1,14,14101,Valdivia,0.0,0.0
414030301,1,14,14101,Valdivia,0.0,0.0
414030401,1,14,14101,Valdivia,1.0,0.0
414030501,1,14,14101,Valdivia,0.0,0.0
414030701,1,14,14101,Valdivia,1.0,0.0
414030801,1,14,14101,Valdivia,0.0,0.0
414900101,1,14,14101,Valdivia,0.0,0.0
414900201,1,14,14101,Valdivia,0.0,0.0
414900301,1,14,14101,Valdivia,0.0,0.0
414900401,1,14,14101,Valdivia,0.0,0.0
414900501,1,14,14101,Valdivia,0.0,0.0
414900601,1,14,14101,Valdivia,0.0,0.0
414900801,1,14,14101,Valdivia,0.0,0.0
414920101,1,14,14101,Valdivia,0.0,0.0
414920201,1,14,14101,Valdivia,0.0,0.0
414920301,1,14,14101,Valdivia,0.0,0.0
414920401,1,14,14101,Valdivia,0.0,0.0
414920501,1,14,14101,Valdivia,0.0,0.0
414920601,1,14,14101,Valdivia,0.0,0.0
414920801,1,14,14101,Valdivia,0.0,0.0
417170101,1,14,14101,Valdivia,0.0,0.0
417170201,1,14,14101,Valdivia,0.0,0.0
417170401,1,14,14101,Valdivia,0.0,0.0
417170501,1,14,14101,Valdivia,0.0,0.0
417170601,1,14,14101,Valdivia,0.0,0.0
417170701,1,14,14101,Valdivia,0.0,0.0
417410101,1,14,14204,Río Bueno,0.0,0.0
417410201,1,14,14204,Río Bueno,0.0,0.0
417410301,1,14,14204,Río Bueno,0.0,0.0
417410302,1,14,14204,Río Bueno,0.0,0.0
417410401,1,14,14204,Río Bueno,0.0,0.0
417410501,1,14,14204,Río Bueno,0.0,1.0
417410601,1,14,14204,Río Bueno,0.0,1.0
417410701,1,14,14204,Río Bueno,0.0,0.0
417410801,1,14,14204,Río Bueno,0.0,0.0
417430101,1,14,14101,Valdivia,0.0,0.0
417430201,1,14,14101,Valdivia,0.0,0.0
417430401,1,14,14101,Valdivia,0.0,0.0
417810201,1,14,14201,La Unión,0.0,0.0
417810301,1,14,14201,La Unión,0.0,0.0
417810501,1,14,14201,La Unión,0.0,0.0
417810701,1,14,14201,La Unión,0.0,0.0
418040101,1,14,14101,Valdivia,0.0,0.0
418040201,1,14,14101,Valdivia,0.0,0.0
418040301,1,14,14101,Valdivia,0.0,0.0
418040401,1,14,14101,Valdivia,0.0,0.0
418040501,1,14,14101,Valdivia,0.0,0.0
418040601,2,14,14101,Valdivia,0.0,0.0
418390201,1,14,14203,Lago Ranco,1.0,1.0
418390301,1,14,14203,Lago Ranco,0.0,0.0
418390401,1,14,14203,Lago Ranco,0.0,0.0
418390501,1,14,14203,Lago Ranco,0.0,0.0
418390601,1,14,14203,Lago Ranco,1.0,0.0
418390701,1,14,14203,Lago Ranco,0.0,0.0
418390801,1,14,14203,Lago Ranco,1.0,0.0
418391001,1,14,14203,Lago Ranco,0.0,0.0
418510101,1,14,14101,Valdivia,0.0,0.0
418510501,1,14,14101,Valdivia,0.0,0.0
418510701,1,14,14101,Valdivia,0.0,0.0
418510801,1,14,14101,Valdivia,,0.0
420010101,1,14,14101,Valdivia,0.0,0.0
420010201,1,14,14101,Valdivia,0.0,0.0
420010401,1,14,14101,Valdivia,0.0,0.0
420010501,1,14,14101,Valdivia,0.0,1.0
420010601,1,14,14101,Valdivia,0.0,0.0
420010801,1,14,14101,Valdivia,0.0,0.0
420090101,3,14,14101,Valdivia,1.0,0.0
420090201,1,14,14101,Valdivia,1.0,0.0
420090301,1,14,14101,Valdivia,0.0,0.0
420090401,1,14,14101,Valdivia,0.0,0.0
420090501,1,14,14101,Valdivia,0.0,0.0
420090701,1,14,14101,Valdivia,0.0,0.0
420090801,1,14,14101,Valdivia,0.0,0.0
420320201,1,14,14101,Valdivia,0.0,0.0
420320301,1,14,14101,Valdivia,0.0,0.0
420320401,1,14,14101,Valdivia,0.0,0.0
420320501,1,14,14101,Valdivia,0.0,0.0
420320601,1,14,14101,Valdivia,0.0,0.0
420320701,1,14,14101,Valdivia,0.0,0.0
420320801,1,14,14101,Valdivia,0.0,0.0
421160101,1,14,14108,Panguipulli,1.0,0.0
421160201,1,14,14108,Panguipulli,1.0,0.0
421160401,1,14,14108,Panguipulli,0.0,0.0
421160501,1,14,14108,Panguipulli,0.0,0.0
421160701,1,14,14108,Panguipulli,0.0,0.0
421160801,1,14,14108,Panguipulli,0.0,0.0
421160901,1,14,14108,Panguipulli,0.0,0.0
421440201,1,14,14202,Futrono,1.0,0.0
421440401,1,14,14202,Futrono,0.0,0.0
421440501,1,14,14202,Futrono,0.0,0.0
421440701,1,14,14202,Futrono,0.0,0.0
421440801,1,14,14202,Futrono,0.0,0.0
421680101,1,14,14101,Valdivia,0.0,0.0
421680501,1,14,14101,Valdivia,0.0,0.0
421680701,1,14,14101,Valdivia,0.0,0.0
421680801,1,14,14101,Valdivia,0.0,0.0
421960301,1,14,14101,Valdivia,0.0,0.0
421960401,1,14,14101,Valdivia,0.0,0.0
421960501,1,14,14101,Valdivia,0.0,0.0
421960701,1,14,14101,Valdivia,0.0,0.0
423330101,1,14,14202,Futrono,0.0,0.0
423330201,1,14,14202,Futrono,0.0,0.0
423330301,1,14,14202,Futrono,0.0,0.0
423330401,1,14,14202,Futrono,0.0,0.0
423330501,1,14,14202,Futrono,0.0,0.0
423330701,1,14,14202,Futrono,0.0,0.0
423330801,1,14,14202,Futrono,0.0,0.0
423900101,1,14,14108,Panguipulli,1.0,0.0
423900201,1,14,14108,Panguipulli,1.0,0.0
